feature,route,page,page_file,screen_level,archetype,body_grade,issue_priority,layout_status,surface_status,controls_status,state_status,financial_safety_status,responsive_status,copy_boundary_status,shared_component_count,custom_body_count,fixed_size_count,local_font_count,source_file_count,primary_issue,recommended_action,test_scope,source_files
trade_terminal,AppRoutePaths.tradeRiskManagement,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,'/referral/friend/:friendId',VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.crossModuleAnalytics,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.devDcaOverview,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.devDesignSystem,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.devShowcase,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.enterpriseStates,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.notifications,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.performanceMonitor,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.referral,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.referralHistory,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.referralRewards,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.referralRules,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.rewards,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.routeChecker,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.search,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.smartAlerts,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.taxReports,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.topicCrypto,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.topics,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
utility,AppRoutePaths.unifiedPortfolio,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
wallet,AppRoutePaths.wallet,WalletPage,flutter_app/lib/features/wallet/presentation/phone/pages/wallet_page.dart,L1_primaryTabRoot,rootModule,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,53,18,0,0,7,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/phone/pages/wallet_page.dart;flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_allocation_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_asset_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_balance_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_dca_tool_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_page_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/phone/wallet_unavailable_banner.dart
wallet,AppRoutePaths.walletAddressBookAdd,AddressAddTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/address_add_tablet_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,19,6,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/address_add_tablet_page.dart;flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_add_common.dart;flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_add_form.dart;flutter_app/lib/features/wallet/presentation/widgets/address/wallet_address_add_preview.dart
wallet,AppRoutePaths.walletAddressBook,AddressBookTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/address_book_tablet_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,28,3,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/address_book_tablet_page.dart
wallet,'/wallet/asset/:assetId',AssetDetailTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/asset_detail_tablet_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,22,5,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/asset_detail_tablet_page.dart
wallet,AppRoutePaths.walletBuyCrypto,BuyCryptoTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/buy_crypto_tablet_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,50,11,0,0,5,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/buy_crypto_tablet_page.dart;flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_buy_crypto_input_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_buy_crypto_payment_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_buy_crypto_result_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/assets/wallet_buy_crypto_sections.dart
wallet,'${AppRoutePaths.walletDeposit}/:asset',DepositTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,22,5,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart
wallet,AppRoutePaths.walletDeposit,DepositTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,22,5,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart
wallet,AppRoutePaths.walletDustConverter,DustConverterTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/dust_converter_tablet_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,26,2,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/dust_converter_tablet_page.dart
wallet,AppRoutePaths.walletNetworkStatus,NetworkStatusTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/network_status_tablet_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,54,13,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/network_status_tablet_page.dart
wallet,AppRoutePaths.walletPendingDeposits,PendingDepositsTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/pending_deposits_tablet_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,34,7,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/pending_deposits_tablet_page.dart
wallet,AppRoutePaths.walletPortfolioAnalytics,PortfolioAnalyticsTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/portfolio_analytics_tablet_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,25,6,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/portfolio_analytics_tablet_page.dart
wallet,'/wallet/transaction/:txId',TransactionDetailTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_detail_tablet_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,24,3,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_detail_tablet_page.dart
wallet,AppRoutePaths.walletHistory,TransactionHistoryTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_history_tablet_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,27,3,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/transaction_history_tablet_page.dart
wallet,AppRoutePaths.walletTransfer,TransferTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/transfer_tablet_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,36,9,0,0,6,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/transfer_tablet_page.dart;flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_asset_amount.dart;flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_confirm_sheet.dart;flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_history_picker.dart;flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_sections.dart;flutter_app/lib/features/wallet/presentation/widgets/transfer/wallet_transfer_wallet_cards.dart
wallet,AppRoutePaths.walletGasOptimizer,WalletGasOptimizerTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_gas_optimizer_tablet_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,36,5,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_gas_optimizer_tablet_page.dart
wallet,AppRoutePaths.walletHealthScore,WalletHealthScoreTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_health_score_tablet_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,32,7,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_health_score_tablet_page.dart
wallet,AppRoutePaths.walletMultiManager,WalletMultiManagerTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_multi_manager_tablet_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,29,5,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_multi_manager_tablet_page.dart
wallet,AppRoutePaths.walletTokenApproval,WalletTokenApprovalTabletPage,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_token_approval_tablet_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,40,6,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/wallet --reporter=compact,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_token_approval_tablet_page.dart
